time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-06-18,28.7,25.0,33.0,8.3,,103.0,10.6,,1003.9,
2023-06-19,28.6,27.0,31.0,2.0,,72.0,8.7,,1003.4,
2023-06-20,29.9,26.0,36.0,1.1,,95.0,9.6,,1003.1,
2023-06-21,28.7,24.0,33.0,0.2,,68.0,12.0,,1004.2,
2023-06-22,30.1,26.0,33.0,18.2,,63.0,7.2,,1003.3,
2023-06-23,26.9,25.0,30.0,4.1,,73.0,9.2,,1003.8,
2023-06-24,26.3,25.0,28.0,38.1,,79.0,7.4,,1003.7,
2023-06-25,26.1,25.0,28.0,35.9,,339.0,7.0,,1005.2,
2023-06-26,27.6,25.0,30.0,13.5,,98.0,10.9,,1006.1,
2023-06-27,27.9,26.0,30.0,2.4,,103.0,13.1,,1007.1,
2023-06-28,30.1,26.0,34.0,0.6,,128.0,14.1,,1007.2,
2023-06-29,31.6,28.0,36.0,0.0,,130.0,14.6,,1004.3,
2023-06-30,31.7,29.0,36.0,0.0,,107.0,14.4,,1001.8,
2023-07-01,31.6,27.0,37.0,0.0,,103.0,13.3,,1001.9,
2023-07-02,30.7,28.0,36.0,0.0,,98.0,12.9,,1002.9,
2023-07-03,30.1,27.0,34.0,0.0,,95.0,12.0,,1003.6,
2023-07-04,30.4,27.0,35.0,13.3,,73.0,10.8,,1004.0,
2023-07-05,29.4,26.0,35.0,5.0,,80.0,9.2,,1004.2,
2023-07-06,31.8,27.0,36.0,0.1,,135.0,10.1,,1003.8,
2023-07-07,32.6,28.0,37.0,0.0,,133.0,14.8,,1004.8,
2023-07-08,29.3,25.0,34.0,0.0,,129.0,16.1,,1006.4,
2023-07-09,30.3,26.0,34.0,2.4,,125.0,9.7,,1007.1,
2023-07-10,31.4,27.0,36.0,0.0,,123.0,12.0,,1006.0,
2023-07-11,31.1,27.0,37.0,0.0,,138.0,12.7,,1005.0,
2023-07-12,31.1,27.0,37.0,0.0,,123.0,11.3,,1004.4,
2023-07-13,31.4,25.0,36.0,0.0,,81.0,11.0,,1003.5,
2023-07-14,30.2,27.0,34.0,3.6,,94.0,12.0,,1003.0,
2023-07-15,31.1,27.0,34.0,20.7,,331.0,10.5,,1002.1,
2023-07-16,32.2,28.0,36.0,0.9,,290.0,9.6,,999.9,
2023-07-17,33.6,29.0,38.0,0.0,,321.0,10.0,,997.7,
2023-07-18,26.3,24.0,32.0,30.0,,297.0,15.7,,998.2,
2023-07-19,26.7,24.0,29.0,21.2,,87.0,7.8,,1003.7,
2023-07-20,27.6,26.0,29.0,10.7,,48.0,5.6,,1006.2,
2023-07-21,29.4,26.0,33.0,1.4,,23.0,5.9,,1008.5,
2023-07-22,31.3,27.0,36.0,0.1,,119.0,9.4,,1009.2,
2023-07-23,31.8,27.0,36.0,0.4,,130.0,10.9,,1007.8,
2023-07-24,31.8,27.0,36.0,1.1,,122.0,10.6,,1006.1,
2023-07-25,32.1,28.0,37.0,0.0,,109.0,10.0,,1005.4,
2023-07-26,32.3,27.0,37.0,0.0,,95.0,9.8,,1003.6,
2023-07-27,32.5,28.0,37.0,0.5,,73.0,7.8,,1000.0,
2023-07-28,28.7,28.0,31.0,12.7,,323.0,10.4,,998.8,
2023-07-29,30.4,27.0,36.0,9.9,,304.0,6.5,,999.9,
2023-07-30,30.1,28.0,34.0,9.1,,78.0,9.3,,1001.3,
2023-07-31,27.9,25.0,34.0,11.1,,86.0,9.6,,1002.9,
2023-08-01,28.4,26.0,33.0,28.3,,43.0,6.9,,1002.8,
2023-08-02,28.9,27.0,33.0,30.2,,54.0,8.6,,1001.8,
2023-08-03,28.6,27.0,34.0,3.4,,347.0,7.1,,1001.1,
2023-08-04,26.3,25.0,28.0,30.4,,281.0,9.4,,1001.9,
2023-08-05,27.6,26.0,30.0,3.8,,285.0,6.7,,1001.2,
2023-08-06,28.2,26.0,31.0,9.0,,73.0,5.6,,998.6,
2023-08-07,28.8,26.0,31.0,30.0,,74.0,6.5,,998.3,
2023-08-08,28.9,27.0,34.0,24.8,,69.0,8.3,,1000.2,
2023-08-09,30.5,27.0,35.0,0.3,,54.0,7.3,,1002.1,
2023-08-10,28.7,28.0,32.0,12.7,,29.0,5.9,,1003.4,
2023-08-11,27.3,26.0,32.0,14.5,,69.0,7.7,,1002.2,
2023-08-12,28.6,26.0,34.0,12.5,,356.0,6.6,,1001.8,
2023-08-13,30.2,26.0,34.0,17.3,,326.0,7.4,,1002.0,
2023-08-14,28.9,23.0,35.0,11.3,,88.0,9.5,,1002.5,
2023-08-15,29.0,25.0,33.0,23.2,,347.0,6.5,,1004.5,
2023-08-16,29.1,27.0,33.0,5.8,,77.0,9.1,,1005.1,
2023-08-17,31.9,27.0,36.0,0.1,,73.0,8.0,,1004.5,
2023-08-18,30.2,28.0,33.0,8.5,,11.0,8.6,,1003.5,
2023-08-19,29.1,26.0,31.0,13.9,,18.0,6.2,,1004.3,
2023-08-20,25.8,24.0,29.0,23.5,,72.0,8.4,,1005.6,
2023-08-21,29.7,25.0,33.0,7.1,,89.0,9.0,,1006.1,
2023-08-22,30.3,27.0,34.0,3.8,,92.0,8.0,,1004.4,
2023-08-23,29.6,26.0,36.0,11.9,,66.0,9.2,,1002.8,
2023-08-24,28.1,25.0,33.0,34.6,,67.0,8.6,,1004.5,
2023-08-25,28.6,25.0,33.0,18.0,,89.0,8.4,,1004.8,
2023-08-26,29.1,24.0,34.0,10.0,,98.0,9.2,,1002.7,
2023-08-27,30.3,27.0,34.0,18.1,,72.0,7.5,,999.9,
2023-08-28,28.3,24.0,31.0,14.4,,300.0,11.0,,1002.4,
2023-08-29,28.4,27.0,31.0,0.2,,39.0,9.1,,1004.8,
2023-08-30,29.4,26.0,34.0,0.0,,10.0,7.8,,1006.8,
2023-08-31,29.6,25.0,34.0,0.0,,353.0,8.4,,1006.3,
2023-09-01,30.5,25.0,35.0,0.0,,298.0,8.8,,1005.2,
2023-09-02,31.7,27.0,36.0,0.0,,318.0,8.4,,1002.9,
2023-09-03,27.0,26.0,31.0,0.0,,25.0,7.4,,1002.8,
2023-09-04,26.3,23.0,28.0,3.9,,323.0,9.9,,1005.5,
2023-09-05,29.7,26.0,35.0,0.1,,315.0,7.7,,1006.0,
2023-09-06,31.1,27.0,36.0,0.8,,359.0,7.3,,1006.7,
2023-09-07,30.3,27.0,36.0,2.9,,306.0,7.0,,1006.4,
2023-09-08,29.0,25.0,34.0,4.6,,324.0,9.8,,1006.4,
2023-09-09,29.0,27.0,33.0,9.0,,326.0,7.0,,1004.9,
2023-09-10,29.1,27.0,33.0,3.2,,357.0,6.2,,1004.0,
2023-09-11,28.2,25.0,34.0,13.9,,64.0,8.1,,1003.0,
2023-09-12,27.8,27.0,30.0,36.9,,66.0,6.8,,1003.6,
2023-09-13,25.3,24.0,28.0,37.9,,306.0,12.3,,1005.7,
2023-09-14,24.3,24.0,25.0,38.8,,308.0,9.1,,1007.4,
2023-09-15,26.6,24.0,28.0,25.1,,320.0,7.8,,1008.6,
2023-09-16,27.6,25.0,31.0,17.6,,336.0,6.2,,1009.5,
2023-09-17,28.1,25.0,33.0,17.5,,8.0,7.1,,1008.8,
2023-09-18,28.2,26.0,32.0,0.9,,64.0,7.0,,1009.5,
2023-09-19,30.6,26.0,34.0,1.1,,112.0,11.0,,1009.6,
2023-09-20,30.1,27.0,34.0,2.0,,118.0,12.2,,1009.1,
2023-09-21,30.6,27.0,35.0,1.7,,122.0,11.5,,1009.6,
2023-09-22,30.7,27.0,35.0,2.1,,100.0,10.5,,1009.0,
2023-09-23,30.1,27.0,35.0,0.3,,102.0,10.9,,1009.3,
2023-09-24,29.6,26.0,34.0,3.1,,101.0,8.7,,1008.9,
2023-09-25,28.3,26.0,35.0,13.8,,350.0,6.0,,1008.5,
2023-09-26,27.4,25.0,30.0,43.0,,2.0,11.3,,1008.4,
2023-09-27,26.7,26.0,30.0,38.1,,52.0,12.3,,1009.0,
2023-09-28,24.6,23.0,26.0,37.5,,0.0,7.9,,1011.5,
2023-09-29,27.3,24.0,32.0,16.0,,314.0,5.6,,1012.2,
2023-09-30,29.1,25.0,33.0,4.1,,71.0,5.3,,1010.8,
2023-10-01,29.6,26.0,34.0,0.0,,95.0,8.7,,1009.1,
2023-10-02,29.4,26.0,34.0,0.0,,92.0,7.1,,1010.0,
2023-10-03,29.7,26.0,33.0,0.0,,77.0,7.3,,1010.3,
2023-10-04,30.1,26.0,34.0,0.0,,98.0,7.9,,1009.4,
2023-10-05,31.1,27.0,35.0,0.0,,107.0,9.2,,1008.0,
2023-10-06,30.4,27.0,35.0,12.1,,107.0,11.8,,1008.1,
2023-10-07,26.7,25.0,29.0,12.4,,32.0,13.9,,1010.5,
2023-10-08,27.3,24.0,31.0,0.0,,7.0,11.3,,1013.0,
2023-10-09,27.3,24.0,31.0,0.0,,22.0,11.1,,1015.0,
2023-10-10,26.9,25.0,30.0,1.0,,34.0,12.0,,1015.6,
2023-10-11,26.0,24.0,29.0,0.0,,39.0,10.8,,1016.8,
2023-10-12,23.7,23.0,25.0,0.0,,43.0,10.5,,1016.6,
2023-10-13,25.6,23.0,29.0,0.0,,4.0,6.4,,1015.7,
2023-10-14,25.4,23.0,29.0,0.0,,17.0,12.6,,1013.9,
2023-10-15,25.8,23.0,30.0,0.0,,343.0,10.5,,1014.0,
2023-10-16,26.5,22.0,32.0,0.0,,2.0,7.0,,1014.0,
2023-10-17,27.0,22.0,32.0,0.0,,4.0,5.2,,1013.3,
2023-10-18,27.5,22.0,33.0,0.0,,354.0,6.2,,1012.3,
2023-10-19,28.1,24.0,33.0,0.0,,5.0,10.3,,1011.0,
2023-10-20,27.7,25.0,31.0,0.0,,0.0,11.8,,1014.4,
2023-10-21,26.0,24.0,29.0,0.0,,23.0,12.4,,1017.8,
2023-10-22,25.4,23.0,28.0,0.0,,52.0,10.3,,1018.2,
2023-10-23,25.4,23.0,28.0,0.0,,35.0,7.3,,1017.2,
2023-10-24,26.7,23.0,31.0,0.0,,25.0,6.3,,1015.8,
2023-10-25,27.8,24.0,32.0,0.0,,298.0,6.2,,1014.6,
2023-10-26,28.7,26.0,34.0,0.0,,100.0,7.1,,1013.5,
2023-10-27,28.0,23.0,32.0,0.0,,52.0,6.0,,1012.8,
2023-10-28,25.5,24.0,27.0,4.2,,35.0,12.0,,1014.0,
2023-10-29,24.1,23.0,26.0,16.2,,22.0,8.5,,1015.2,
2023-10-30,25.8,23.0,29.0,5.2,,9.0,8.7,,1017.6,
2023-10-31,25.7,21.0,30.0,0.0,,13.0,7.0,,1018.1,
2023-11-01,25.7,22.0,31.0,0.0,,41.0,5.1,,1017.0,
2023-11-02,25.9,22.0,31.0,0.0,,103.0,9.3,,1014.1,
2023-11-03,27.0,23.0,31.0,0.1,,115.0,11.1,,1011.1,
2023-11-04,28.2,25.0,32.0,2.6,,133.0,12.4,,1011.4,
2023-11-05,27.8,25.0,32.0,0.0,,122.0,13.8,,1012.0,
2023-11-06,25.8,22.0,30.0,10.6,,66.0,12.5,,1014.8,
2023-11-07,22.8,22.0,25.0,0.0,,358.0,7.1,,1015.9,
2023-11-08,25.8,22.0,31.0,0.0,,42.0,6.6,,1013.1,
2023-11-09,27.7,24.0,31.0,0.0,,111.0,8.5,,1012.4,
2023-11-10,28.1,24.0,33.0,0.0,,114.0,10.3,,1014.1,
2023-11-11,28.2,25.0,33.0,0.1,,118.0,10.8,,1014.7,
2023-11-12,26.8,24.0,32.0,33.5,,89.0,10.1,,1016.7,
2023-11-13,18.3,16.0,23.0,32.1,,27.0,20.2,,1022.5,
2023-11-14,18.6,17.0,21.0,0.0,,30.0,10.0,,1023.0,
2023-11-15,19.9,18.0,22.0,0.0,,30.0,7.1,,1021.0,
2023-11-16,20.3,18.0,23.0,2.2,,1.0,15.3,,1027.3,
2023-11-17,20.5,16.0,26.0,0.0,,355.0,7.7,,1025.5,
2023-11-18,19.3,13.0,26.0,0.0,,17.0,5.0,,1022.6,
2023-11-19,20.2,16.0,26.0,0.0,,331.0,5.9,,1020.8,
2023-11-20,21.2,16.0,27.0,0.0,,169.0,6.3,,1018.7,
2023-11-21,21.2,16.0,27.0,0.0,,125.0,7.7,,1016.0,
2023-11-22,20.7,18.0,24.0,0.0,,19.0,7.0,,1015.0,
2023-11-23,23.7,20.0,28.0,0.0,,300.0,5.3,,1016.2,
2023-11-24,23.7,21.0,27.0,0.2,,328.0,6.2,,1018.0,
2023-11-25,24.0,21.0,28.0,0.1,,100.0,6.3,,1018.7,
2023-11-26,23.7,19.0,29.0,0.2,,327.0,7.5,,1019.6,
2023-11-27,23.7,19.0,29.0,0.0,,17.0,4.6,,1018.5,
2023-11-28,23.2,19.0,28.0,0.0,,94.0,7.0,,1018.0,
2023-11-29,22.5,19.0,27.0,0.0,,78.0,5.1,,1016.9,
2023-11-30,23.5,21.0,27.0,0.2,,16.0,6.1,,1018.8,
2023-12-01,18.6,17.0,21.0,4.2,,32.0,14.3,,1020.8,
2023-12-02,17.3,16.0,18.0,0.0,,23.0,11.2,,1021.3,
2023-12-03,18.0,17.0,19.0,0.0,,18.0,8.8,,1020.3,
2023-12-04,18.9,17.0,20.0,0.0,,29.0,8.8,,1018.2,
2023-12-05,18.7,18.0,19.0,0.0,,43.0,7.5,,1015.7,
2023-12-06,20.8,19.0,25.0,3.6,,5.0,10.2,,1018.9,
2023-12-07,20.3,15.0,26.0,0.0,,291.0,5.2,,1018.6,
2023-12-08,21.7,16.0,27.0,0.0,,118.0,9.6,,1014.4,
2023-12-09,22.3,19.0,26.0,0.0,,85.0,8.1,,1012.1,
2023-12-10,24.4,23.0,27.0,0.5,,131.0,9.5,,1010.6,
2023-12-11,25.0,23.0,27.0,1.2,,104.0,10.1,,1012.7,
2023-12-12,24.4,22.0,27.0,0.4,,100.0,9.2,,1014.9,
2023-12-13,24.8,22.0,28.0,0.9,,135.0,12.0,,1016.4,
2023-12-14,25.0,21.0,30.0,0.1,,121.0,11.7,,1015.5,
2023-12-15,25.0,22.0,29.0,0.0,,110.0,9.1,,1014.0,
2023-12-16,19.6,14.0,24.0,5.0,,56.0,16.0,,1019.0,
2023-12-17,13.8,13.0,16.0,0.0,,42.0,14.7,,1024.5,
2023-12-18,14.8,13.0,17.0,0.0,,29.0,9.4,,1021.8,
2023-12-19,13.5,12.0,15.0,0.0,,30.0,15.9,,1023.1,
2023-12-20,15.0,12.0,18.0,0.0,,3.0,14.1,,1025.2,
2023-12-21,14.8,13.0,17.0,0.0,,13.0,11.7,,1027.1,
2023-12-22,13.2,11.0,17.0,0.0,,54.0,11.3,,1030.7,
2023-12-23,13.5,8.0,19.0,0.0,,16.0,7.8,,1030.2,
2023-12-24,16.1,14.0,19.0,0.0,,353.0,13.1,,1030.2,
2023-12-25,16.7,10.8,21.0,0.0,,65.0,9.3,,1026.2,
2023-12-26,15.6,9.0,22.0,0.0,,64.0,5.3,,1023.9,
2023-12-27,17.3,12.0,24.0,0.0,,346.0,5.1,,1023.4,
2023-12-28,19.2,14.0,25.0,0.0,,80.0,5.2,,1021.3,
2023-12-29,20.4,15.0,24.0,0.0,,303.0,4.2,,1019.6,
2023-12-30,21.4,19.0,24.0,0.0,,280.0,6.1,,1018.0,
2023-12-31,22.3,20.0,25.0,0.0,,126.0,6.1,,1017.1,
2024-01-01,22.8,19.0,28.0,0.2,,108.0,10.7,,1016.8,
2024-01-02,23.4,21.0,27.0,0.1,,128.0,11.7,,1016.1,
2024-01-03,19.5,17.0,22.0,9.7,,39.0,13.0,,1019.8,
2024-01-04,19.1,17.0,21.0,0.0,,88.0,8.8,,1019.1,
2024-01-05,20.3,18.0,23.0,0.0,,80.0,6.5,,1017.6,
2024-01-06,22.1,20.0,26.0,5.0,,163.0,6.5,,1018.4,
2024-01-07,21.9,19.0,25.0,1.6,,119.0,10.7,,1018.2,
2024-01-08,22.6,20.0,26.0,0.2,,124.0,14.1,,1015.9,
2024-01-09,23.1,21.0,26.0,3.0,,125.0,12.9,,1014.9,
2024-01-10,19.6,18.0,22.0,21.4,,66.0,12.9,,1016.5,
2024-01-11,17.4,17.0,18.0,11.3,,20.0,8.4,,1017.6,
2024-01-12,17.5,17.0,18.0,5.9,,12.0,6.1,,1017.0,
2024-01-13,18.3,18.0,19.0,18.1,,32.0,5.9,,1018.0,
2024-01-14,19.2,18.0,20.0,1.4,,49.0,4.7,,1019.6,
2024-01-15,21.3,19.0,24.0,1.9,,91.0,5.5,,1019.5,
2024-01-16,20.7,18.0,24.0,6.5,,92.0,7.7,,1018.8,
2024-01-17,20.4,19.0,22.0,2.9,,110.0,8.3,,1017.0,
2024-01-18,22.3,20.0,27.0,0.1,,133.0,13.3,,1015.0,
2024-01-19,22.5,20.0,27.0,0.3,,118.0,13.0,,1014.1,
2024-01-20,22.9,19.0,26.0,4.0,,121.0,15.0,,1014.7,
2024-01-21,16.0,14.0,18.0,4.8,,53.0,16.2,,1018.4,
2024-01-22,12.2,10.0,14.0,10.8,,30.0,18.0,,1023.5,
2024-01-23,10.1,8.0,12.0,0.2,,32.0,13.8,,1029.0,
2024-01-24,10.0,9.0,12.0,0.0,,18.0,13.2,,1029.3,
2024-01-25,11.3,10.0,13.0,0.0,,14.0,10.0,,1029.1,
2024-01-26,11.9,11.0,14.0,0.0,,15.0,11.7,,1028.0,
2024-01-27,10.7,9.0,12.0,0.0,,19.0,11.4,,1026.9,
2024-01-28,12.3,11.0,14.0,1.2,,21.0,11.9,,1026.6,
2024-01-29,12.8,11.0,15.0,0.5,,14.0,5.4,,1022.8,
2024-01-30,14.8,13.0,16.0,0.0,,13.0,3.8,,1019.5,
2024-01-31,16.7,15.0,19.0,0.0,,330.0,5.1,,1017.0,
2024-02-01,19.0,17.0,21.0,0.0,,177.0,5.4,,1016.0,
2024-02-02,21.8,20.0,25.0,0.1,,122.0,8.6,,1014.4,
2024-02-03,22.2,21.0,25.0,0.8,,121.0,14.3,,1014.8,
2024-02-04,23.6,21.0,28.0,0.1,,124.0,12.6,,1013.5,
2024-02-05,23.6,21.0,27.0,1.1,,127.0,16.2,,1013.5,
2024-02-06,21.2,18.0,24.0,4.8,,107.0,13.5,,1015.5,
2024-02-07,15.8,13.0,18.0,1.4,,59.0,17.7,,1015.4,
2024-02-08,13.3,12.0,15.0,0.1,,49.0,17.3,,1018.5,
2024-02-09,14.8,12.0,17.0,0.0,,349.0,11.4,,1024.5,
2024-02-10,17.5,15.0,21.0,0.0,,4.0,6.1,,1027.3,
2024-02-11,19.2,16.0,23.0,0.0,,40.0,6.4,,1026.8,
2024-02-12,18.5,12.0,24.0,0.0,,107.0,9.1,,1023.1,
2024-02-13,20.6,16.0,26.0,0.0,,122.0,12.5,,1019.9,
2024-02-14,21.8,20.0,24.0,0.3,,129.0,14.5,,1017.3,
2024-02-15,21.3,19.0,24.0,0.4,,101.0,8.0,,1018.0,
2024-02-16,21.3,19.0,25.0,1.0,,100.0,9.1,,1018.7,
2024-02-17,21.0,17.0,25.0,0.1,,112.0,14.8,,1013.3,
2024-02-18,23.3,21.0,27.0,0.0,,119.0,13.3,,1011.1,
2024-02-19,24.3,22.0,27.0,0.0,,118.0,15.3,,1010.6,
2024-02-20,24.0,23.0,26.0,0.1,,116.0,15.2,,1009.0,
2024-02-21,25.1,24.0,27.0,0.0,,115.0,13.9,,1009.4,
2024-02-22,23.9,23.0,26.0,0.6,,111.0,14.0,,1012.5,
2024-02-23,18.5,15.0,23.0,0.8,,72.0,15.2,,1016.5,
2024-02-24,12.8,12.0,14.0,4.7,,47.0,16.8,,1020.5,
2024-02-25,12.8,11.0,14.0,0.7,,42.0,11.3,,1021.1,
2024-02-26,13.5,12.0,15.0,0.0,,44.0,13.5,,1020.7,
2024-02-27,13.1,12.0,15.0,0.5,,42.0,13.7,,1021.0,
2024-02-28,13.4,12.0,15.0,0.0,,55.0,10.0,,1016.9,
2024-02-29,14.6,13.0,16.0,0.2,,28.0,12.5,,1018.3,
2024-03-01,14.3,13.0,16.0,0.0,,38.0,13.9,,1021.7,
2024-03-02,14.7,13.0,17.0,0.0,,80.0,10.4,,1021.9,
2024-03-03,16.7,14.0,19.0,0.0,,139.0,11.7,,1014.5,
2024-03-04,18.0,16.0,20.0,0.0,,53.0,5.6,,1007.3,
2024-03-05,23.1,19.0,30.0,0.0,,309.0,6.9,,1004.4,
2024-03-06,24.3,20.0,29.0,0.0,,61.0,10.5,,1007.4,
2024-03-07,21.9,20.0,24.0,0.0,,100.0,11.6,,1013.2,
2024-03-08,19.8,18.0,21.0,0.0,,86.0,7.6,,1015.2,
2024-03-09,17.0,16.0,19.0,2.3,,34.0,9.1,,1015.2,
2024-03-10,16.7,16.0,18.0,1.0,,36.0,10.3,,1015.9,
2024-03-11,19.8,16.0,25.0,0.0,,320.0,11.0,,1018.6,
2024-03-12,20.7,17.0,25.0,0.0,,92.0,11.4,,1016.0,
2024-03-13,20.4,19.0,23.0,1.4,,103.0,9.9,,1012.9,
2024-03-14,20.2,19.0,21.0,4.4,,47.0,8.4,,1013.7,
2024-03-15,21.0,19.0,23.0,4.4,,77.0,8.6,,1011.0,
2024-03-16,23.2,22.0,25.0,0.9,,134.0,10.3,,1012.9,
2024-03-17,23.4,22.0,25.0,0.6,,118.0,10.2,,1013.5,
2024-03-18,23.9,23.0,26.0,0.3,,123.0,11.6,,1013.0,
2024-03-19,19.4,17.0,23.0,35.5,,53.0,12.6,,1019.6,
2024-03-20,20.0,18.0,23.0,0.0,,10.0,6.2,,1022.3,
2024-03-21,21.4,17.0,26.0,0.0,,103.0,12.3,,1015.0,
2024-03-22,20.6,18.0,23.0,0.0,,98.0,9.6,,1009.2,
2024-03-23,24.9,22.0,29.0,0.0,,108.0,15.1,,1007.8,
2024-03-24,24.5,24.0,25.0,0.0,,102.0,13.2,,1009.7,
2024-03-25,26.2,23.0,30.0,0.1,,115.0,12.3,,1011.4,
2024-03-26,26.4,23.0,30.0,0.6,,123.0,14.0,,1014.0,
2024-03-27,26.0,24.0,29.0,1.0,,120.0,14.7,,1013.9,
2024-03-28,24.4,23.0,25.0,10.0,,85.0,9.2,,1012.6,
2024-03-29,23.3,21.0,27.0,13.6,,36.0,7.2,,1013.2,
2024-03-30,25.3,22.0,30.0,0.0,,108.0,11.1,,1010.4,
2024-03-31,27.5,24.0,32.0,0.0,,78.0,9.2,,1007.5,
2024-04-01,27.8,25.0,33.0,0.0,,101.0,12.5,,1003.8,
2024-04-02,27.4,25.0,32.0,0.0,,93.0,13.3,,1002.9,
2024-04-03,28.1,26.0,32.0,0.0,,87.0,12.4,,1004.2,
2024-04-04,27.7,26.0,31.0,0.0,,99.0,14.2,,1005.3,
2024-04-05,26.8,25.0,28.0,3.9,,128.0,17.0,,1007.1,
2024-04-06,25.7,24.0,28.0,0.2,,135.0,14.7,,1008.5,
2024-04-07,24.1,23.0,25.0,2.0,,83.0,11.5,,1007.7,
2024-04-08,22.7,21.0,24.0,2.6,,44.0,11.7,,1012.0,
2024-04-09,23.1,21.0,25.0,0.2,,32.0,6.8,,1014.6,
2024-04-10,23.1,22.0,24.0,0.1,,93.0,7.5,,1014.4,
2024-04-11,25.4,23.0,29.0,0.0,,112.0,10.0,,1013.3,
2024-04-12,27.1,24.0,31.0,0.0,,128.0,12.3,,1011.3,
2024-04-13,27.6,26.0,31.0,0.0,,135.0,16.9,,1008.6,
2024-04-14,27.3,26.0,30.0,0.0,,107.0,14.0,,1008.5,
2024-04-15,27.0,26.0,29.0,0.0,,114.0,13.5,,1009.7,
2024-04-16,28.3,25.0,33.0,0.5,,131.0,17.0,,1007.6,
2024-04-17,27.1,25.0,30.0,0.3,,117.0,13.7,,1006.6,
2024-04-18,27.3,24.0,32.0,12.5,,120.0,12.8,,1004.8,
2024-04-19,28.2,26.0,31.0,0.0,,112.0,15.1,,1001.8,
2024-04-20,28.8,24.0,34.0,0.3,,96.0,13.3,,1002.1,
2024-04-21,27.2,24.0,32.0,0.0,,78.0,11.8,,1004.4,
2024-04-22,26.5,24.0,29.0,3.0,,78.0,10.5,,1005.8,
2024-04-23,28.0,26.0,31.0,3.6,,81.0,10.9,,1006.0,
2024-04-24,25.5,23.0,28.0,4.0,,57.0,9.0,,1006.8,
2024-04-25,28.9,25.0,34.0,0.0,,122.0,11.0,,1004.0,
2024-04-26,30.9,27.0,36.0,0.0,,122.0,10.1,,1000.8,
2024-04-27,31.9,27.0,40.0,0.0,,94.0,10.0,,999.7,
2024-04-28,30.3,27.0,35.0,0.0,,90.0,14.4,,1001.9,
2024-04-29,30.2,28.0,34.0,0.0,,106.0,13.8,,1001.8,
2024-04-30,31.0,27.0,36.0,0.0,,78.0,11.6,,999.0,
2024-05-01,25.8,24.0,28.0,0.1,,44.0,12.9,,1005.0,
2024-05-02,24.0,22.0,26.0,1.7,,58.0,11.1,,1008.1,
2024-05-03,25.0,23.0,27.0,55.9,,92.0,12.4,,1007.9,
2024-05-04,28.0,25.0,33.0,0.5,,108.0,12.7,,1004.5,
2024-05-05,26.3,24.0,28.0,2.1,,55.0,11.6,,1008.4,
2024-05-06,25.8,23.0,28.0,18.3,,48.0,7.4,,1011.1,
2024-05-07,27.1,25.0,30.0,26.0,,63.0,8.4,,1012.7,
2024-05-08,27.1,26.0,30.0,15.0,,93.0,10.7,,1011.6,
2024-05-09,26.0,23.0,31.0,24.3,,80.0,11.0,,1012.6,
2024-05-10,27.8,24.0,32.0,4.3,,109.0,11.9,,1011.3,
2024-05-11,29.1,26.0,33.0,6.5,,138.0,14.0,,1010.5,
2024-05-12,28.4,25.0,34.0,26.3,,97.0,11.5,,1010.3,
2024-05-13,26.6,23.0,30.0,14.4,,323.0,9.9,,1011.9,
2024-05-14,28.0,24.0,32.0,0.1,,140.0,8.0,,1011.1,
2024-05-15,27.4,24.0,31.0,25.9,,85.0,11.0,,1012.3,
2024-05-16,27.3,25.0,31.0,5.7,,26.0,10.3,,1012.9,
2024-05-17,27.8,25.0,31.0,1.6,,139.0,10.6,,1009.7,
2024-05-18,29.0,27.0,32.0,4.7,,130.0,14.9,,1004.6,
2024-05-19,28.3,25.0,32.0,19.7,,73.0,11.4,,1002.3,
2024-05-20,27.7,25.0,31.0,7.8,,296.0,8.4,,1005.8,
2024-05-21,28.2,26.0,34.0,0.3,,92.0,6.7,,1007.8,
2024-05-22,28.6,25.0,33.0,7.6,,4.0,8.0,,1008.7,
2024-05-23,28.0,26.0,32.0,1.3,,303.0,6.0,,1008.0,
2024-05-24,29.4,26.0,35.0,15.7,,118.0,9.5,,1007.7,
2024-05-25,28.0,26.0,32.0,12.4,,130.0,10.2,,1007.5,
2024-05-26,30.8,26.0,35.0,3.0,,154.0,10.4,,1004.8,
2024-05-27,32.0,28.0,36.0,0.0,,220.0,8.2,,1001.0,
2024-05-28,31.6,29.0,35.0,3.6,,50.0,8.3,,1000.6,
2024-05-29,32.0,29.0,36.0,2.0,,117.0,14.8,,1000.6,
2024-05-30,30.1,26.0,35.0,15.7,,94.0,13.8,,1000.5,
2024-05-31,26.7,23.0,29.0,2.9,,298.0,8.3,,1006.1,
2024-06-01,30.2,27.0,34.0,0.0,,70.0,6.6,,1007.3,
2024-06-02,31.0,27.0,36.0,8.0,,125.0,11.6,,1005.9,
2024-06-03,30.6,27.0,37.0,28.6,,83.0,10.8,,1002.7,
2024-06-04,29.1,27.0,33.0,16.3,,46.0,9.5,,1004.0,
2024-06-05,27.1,26.0,29.0,126.0,,25.0,10.9,,1007.1,
2024-06-06,26.3,24.0,29.0,42.2,,330.0,7.6,,1008.4,
2024-06-07,28.5,26.0,33.0,10.9,,89.0,7.6,,1005.0,
2024-06-08,28.9,26.0,33.0,49.5,,119.0,11.0,,1002.7,
2024-06-09,26.0,26.0,26.0,41.0,,69.0,10.3,,1003.9,
